0001 
005120 
1.00000000E+00 
000017  1.95312500E-04   1.08609432E+00  1.09119673E+00  2.13539845E-01  -3.47069904E-02 -3.79631707E-01 -4.19845121E-01 
000018  1.95312500E-04   8.98508190E-02 -1.11171503E+00  2.81681605E-01  -1.88165765E-01 -2.59285853E-01 -1.95908233E-01 
000019  1.95312500E-04  -3.90605396E-01 -3.87620436E-02  2.04838985E-01   4.89318398E-02  2.25524152E-01 -3.83321404E-01 
000020  1.95312500E-04  -1.37114108E-01  7.11391249E-01  6.05022697E-01   4.60823106E-01  3.24548421E-01  4.66948322E-02 
000021  1.95312500E-04  -2.73693306E-01  8.11730314E-01  9.96477198E-01  -7.89736273E-02 -1.18009403E-01 -6.01742452E-01 
000022  1.95312500E-04  -2.84084919E-01  2.14761914E-01  2.36320272E-01  -6.45798243E-01  3.12491697E-01  9.09302724E-02 
000023  1.95312500E-04  -4.33300170E-01 -7.78844858E-02  5.67080850E-01  -1.02672569E+00 -3.14621178E-01 -9.03018337E-02 
000024  1.95312500E-04   3.10629355E-01 -3.46720787E-01  8.04425453E-02  -6.11573760E-01 -7.87941210E-02  3.87861524E-01 
000025  1.95312500E-04  -1.29650479E-01  5.92872817E-02 -7.01199157E-02   5.35825692E-01  4.55258165E-01 -2.97212040E-01 
000026  1.95312500E-04  -1.65225829E+00  3.55044010E-01  7.35353920E-01   5.05838116E-01 -3.95171967E-02 -2.78357988E-02 
000027  1.95312500E-04   8.08436114E-01  1.58678875E+00 -2.15586366E-02   4.80252533E-01 -3.38207934E-01 -1.03421961E-01 
000028  1.95312500E-04  -1.78037990E-01 -1.63412521E-01 -4.59782304E-01   4.14145621E-01  2.67137077E-01  4.46920047E-01 
000029  1.95312500E-04  -1.15545466E-01  3.15498967E-02  1.57651704E+00   5.87745167E-02 -1.41914872E-01 -5.79212047E-01 
000030  1.95312500E-04  -2.73318092E-01  1.50631251E-01 -3.72371415E-01  -2.47105787E-01  4.14581889E-01 -5.09756307E-01 
000031  1.95312500E-04   1.53892595E-01  4.48086101E-01 -2.49464374E-01  -2.85990193E-01 -1.11603863E+00  5.47725462E-01 
000032  1.95312500E-04  -1.41580483E-01  4.33659397E-01 -1.17284384E+00  -8.43487231E-01  5.43751853E-01  7.16700304E-02 
000033  1.95312500E-04  -6.09057680E-02  1.78979714E-01 -2.29929613E-01  -2.99012625E-01 -9.30962929E-01  5.30116921E-01 
000034  1.95312500E-04   6.17040411E-02 -4.50625252E-01 -1.91266571E-01  -2.90704421E-01  1.06963852E-02 -4.35359419E-01 
000035  1.95312500E-04  -8.71919963E-01  8.08571017E-01  1.91247589E-01   2.49060268E-01  4.33891144E-01 -3.62097639E-01 
000036  1.95312500E-04   1.59403779E-01 -4.08963089E-02 -1.41243072E+00  -4.58121799E-01 -2.49217394E-01 -5.37438728E-02 
000037  1.95312500E-04   1.22259854E-01 -3.06680424E-01  2.24638449E-01   5.97236426E-02 -8.65181279E-01 -1.03619281E+00 
000038  1.95312500E-04   9.22796237E-01  2.41796817E+00  4.33456867E-01  -2.78257282E-01 -2.44442663E-02  3.89075386E-01 
000039  1.95312500E-04   3.72039532E-01 -2.74670158E-01 -5.64265520E-01   3.60655854E-02  5.94635040E-01 -1.29975076E-01 
000040  1.95312500E-04   3.06234270E-01 -2.53196034E-01 -1.89888213E-01   5.27323267E-01 -1.13939124E+00 -8.28927881E-02 
000041  1.95312500E-04   5.43541538E-01  4.14425284E-01  1.04661056E+00   4.26074737E-01 -5.42098051E-01  1.69550917E-01 
000042  1.95312500E-04   3.17652127E-01  9.12339743E-01 -1.01990405E+00   5.60696815E-01 -7.23112685E-01 -2.30003937E-01 
000043  1.95312500E-04   5.39638936E-01 -2.44167427E-01  7.62098639E-02  -3.47865064E-01  3.24234306E-01 -1.41657026E-02 
000044  1.95312500E-04  -7.70395375E-02  1.78393275E-01  5.10509096E-02   8.77842252E-01 -1.06100679E-01 -3.39075105E-02 
000045  1.95312500E-04  -1.90504998E-01 -4.93788158E-02  1.59726492E-01   1.73196009E-01 -1.05723425E+00  1.42127926E-02 
000046  1.95312500E-04   4.18217220E-01 -1.94126956E-01  4.07727056E-01  -4.61316978E-01  6.12727030E-02 -9.54714645E-02 
000047  1.95312500E-04  -2.31585901E-01 -8.85225758E-02  3.17830543E-01  -5.63786498E-01 -3.48149700E-01 -5.03261828E-01 
000048  1.95312500E-04   2.66898862E-01  1.70033792E-01 -8.14154269E-01  -3.31781119E-01  5.87166105E-01 -2.84793172E-01 
000049  1.95312500E-04   1.21489594E+00  7.27518444E-01 -4.92683854E-01   3.63317791E-01  3.25863317E-01 -7.95719047E-02 
000050  1.95312500E-04  -1.85055591E+00  6.08907884E-01 -3.56313351E+00   1.35476654E-01 -6.80347417E-02 -2.06950499E-01 
000051  1.95312500E-04  -3.52385132E-01  1.92294311E-01 -6.31548499E-02  -4.17964411E-01  7.59744492E-01 -2.59590157E-01 
000052  1.95312500E-04  -4.09902963E-01  1.45477436E-02  1.56526590E-01   6.72347223E-01 -4.79024754E-01 -1.12274321E-01 
000053  1.95312500E-04   1.04268322E+00 -4.85538372E-01  1.84262410E-01  -2.17609065E-01  6.94015640E-02 -9.18774980E-01 
000054  1.95312500E-04   7.19676214E-01  6.01172334E-01  5.03271899E-02  -1.23988739E-01 -8.65503153E-01  2.86072592E-01 
000055  1.95312500E-04  -3.63986490E-02 -3.00722663E-01  4.64052040E-01   5.00989421E-01  3.04927447E-01  2.91560810E-02 
000056  1.95312500E-04   5.86443831E-01  2.17400373E+00 -8.35131019E-01  -6.78878282E-02  2.71861990E-01 -4.83340927E-01 
000057  1.95312500E-04   3.39005992E-01  9.62346764E-01 -1.03997200E+00   5.30060194E-01  2.62253592E-01  3.78939462E-01 
000058  1.95312500E-04  -3.73198573E-01  4.45990993E-02  2.16142307E-01   4.67668401E-01  2.64459177E-01  1.71325256E-01 
000059  1.95312500E-04  -3.07956897E+00 -9.30036025E-01  3.15135823E-01   8.10714063E-03  2.78542597E-01  5.82090875E-01 
000060  1.95312500E-04  -2.79886046E-02  8.70802840E-01 -1.18923728E-01  -3.25926290E-01  2.27798889E-01 -3.83200184E-03 
000061  1.95312500E-04   2.13327827E-01  3.04151118E-01  3.89725161E-01   3.75047355E-02 -5.17029907E-01  8.33445176E-01 
000062  1.95312500E-04  -2.45679103E-01 -1.68423970E-01  4.18898924E-01  -4.49771766E-01 -1.39333665E-01  7.73338076E-01 
000063  1.95312500E-04  -1.16707326E-01 -7.29025272E-02  3.88616813E-01  -4.02011760E-01  4.78595271E-01  2.09406360E-01 
000064  1.95312500E-04   3.88713030E-01  1.62288923E-01  6.23971063E-01   7.89647546E-02  1.73860305E-01 -2.27460944E-01 
000065  1.95312500E-04  -1.03377417E+00  4.79457229E-02 -1.85204919E-02   1.14090878E-01  2.34639186E-01  6.18019641E-02 
000066  1.95312500E-04  -6.38229542E-02 -3.54800048E-01  7.21982724E-02  -9.41452038E-01 -5.02146687E-01 -7.38525531E-01 
000067  1.95312500E-04   2.15872509E-02 -6.25963376E-01  4.91919460E-01  -4.67278550E-01 -5.71261535E-01 -2.60845600E-01 
000068  1.95312500E-04   6.11904874E-01  6.51247958E-01 -6.39534353E-01   7.62344835E-01 -4.48355472E-01  3.85011910E-01 
000069  1.95312500E-04  -1.83740615E-01 -6.98265588E-01  1.49938970E-01  -2.05156541E-01  3.15660069E-01  3.83956932E-01 
000070  1.95312500E-04  -2.50011029E-01 -7.23081338E-01 -8.67842791E-01  -1.96950025E-01  4.97636265E-01 -9.25175564E-03 
000071  1.95312500E-04  -1.45674742E+00  1.84135023E-01 -9.03415258E-01  -2.78935884E-01  1.52674134E-01 -1.33690641E-02 
000072  1.95312500E-04   1.08712701E+00 -6.96248856E-01 -7.47923265E-01  -1.77438806E-01 -9.86252510E-03 -1.49892115E-02 
000073  1.95312500E-04   3.52959931E-01  3.04073998E-01  1.40983124E-01   4.43703986E-01 -3.62742448E-01 -2.21592753E-01 
000074  1.95312500E-04   2.62948029E-01  5.71090882E-01  2.91273992E-01   7.34123964E-01  1.81571990E-01  2.76609660E-01 
000075  1.95312500E-04   9.01568417E-01  3.35280260E-01 -1.59829175E-01  -4.71839146E-01 -2.98341105E-01 -2.36549599E-01 
000076  1.95312500E-04   4.29505480E-01 -5.32927331E-01 -5.24070857E-01  -9.80847616E-02 -1.43652058E-01  9.33320719E-01 
000077  1.95312500E-04  -2.05393313E-01 -3.01640647E-01 -2.25661245E-01  -2.53043186E-01 -2.46461583E-01 -1.13758741E+00 
000078  1.95312500E-04   1.25422102E-01  1.97878435E-01 -2.19298215E-01  -2.09548679E-01  7.51399747E-02  2.93067048E-01 
000079  1.95312500E-04   5.52636461E-01  7.29762013E-02 -1.91970907E-01   8.27076728E-03 -1.20830863E-01  7.59874192E-01 
000080  1.95312500E-04  -1.19405378E-01  1.47578846E-01  9.84217797E-02  -1.97963387E-02 -1.28062505E-01 -2.45561399E-01 
000081  1.95312500E-04  -2.52101605E-01 -5.69688653E-01 -2.21671767E-01  -9.66554729E-01  2.21058793E-01 -1.41442750E-01 
000082  1.95312500E-04  -2.11777373E-01  5.84993037E-02  4.96224310E-01  -1.28062936E-01  2.30578536E-01  5.34259387E-01 
000083  1.95312500E-04  -2.33232103E+00  2.94059234E+00  2.10724678E+00   2.42896289E-01  1.67919527E-01 -1.57873592E-01 
000084  1.95312500E-04  -5.30786965E-01 -5.50332924E-01  1.02449971E+00   1.69631083E-02  4.79950458E-01 -6.08349986E-03 
000085  1.95312500E-04   1.73035691E-01 -2.11616026E-01 -3.05701727E-01  -5.79086768E-01  5.94850438E-02  1.04622892E-01 
000086  1.95312500E-04   7.79363006E-01  2.84335697E-01  5.39134110E-01  -5.88493220E-01 -1.80192508E-01  7.66159302E-02 
000087  1.95312500E-04  -3.11392517E-01 -1.73121391E-01 -2.81925506E-01  -2.32745040E-01 -8.24543215E-01 -4.00527504E-01 
000088  1.95312500E-04   5.68921551E-01 -1.03580552E-01 -4.63056767E-01  -4.74988885E-01 -4.28778923E-01  1.04277207E-01 
000089  1.95312500E-04  -1.64237104E+00  2.01692313E+00  7.16836977E-01   5.60998761E-01  1.06633195E-02  1.14570966E-01 
000090  1.95312500E-04  -8.11828518E-01 -1.56797127E-01  3.10335778E-01   3.71321231E-01  8.69247865E-02  3.30975351E-01 
000091  1.95312500E-04   9.99633249E-02 -2.30999396E-01  1.00819251E-01   8.61037020E-01 -2.50609440E-01  2.34121905E-01 
000092  1.95312500E-04   1.83039352E-02 -1.67696580E-01 -2.70678572E-02   5.43287955E-01  3.74055594E-01  7.52500885E-01 
000093  1.95312500E-04   6.04830693E-01  4.49430586E-01 -1.01366492E+00  -4.66773642E-01 -3.70725191E-01 -1.30105501E-01 
000094  1.95312500E-04   5.06136661E-01 -1.05465367E+00  7.81587697E-01   3.42014141E-01  1.33572547E-01  6.73368175E-02 
000095  1.95312500E-04  -2.67228883E-02 -4.71012604E-02  2.53668339E-01   3.37005170E-01  1.99693436E-01  6.65003707E-01 
000096  1.95312500E-04  -1.02012158E-01  1.87008279E-02  1.34351436E-01  -9.35335082E-02 -9.41966106E-01  1.10034177E+00 
000097  1.95312500E-04   1.55442648E-01 -4.58084194E-01  5.87223107E-02  -5.13088878E-01 -6.08102821E-02  8.42688611E-01 
000098  1.95312500E-04  -6.78398602E-01 -8.57843734E-01  9.74753719E-02   3.05977038E-01 -3.65928797E-01  4.05394964E-01 
000099  1.95312500E-04   3.35231232E-01 -7.88701070E-01 -2.37731225E-02   2.98125981E-01 -2.91602866E-01 -5.04604632E-01 
000100  1.95312500E-04   1.66558911E-01  1.77349469E-01 -1.37245168E-01  -2.83531221E-01  1.93132502E-02  3.90454323E-01 
000101  1.95312500E-04   9.35610365E-01 -9.96771248E-01 -8.43182716E-01  -4.96210809E-01 -2.99170784E-01  1.50863549E-01 
000102  1.95312500E-04  -1.14890585E-01  1.82687594E-01 -4.86901055E-01  -1.13161413E-01  1.48677875E-01  1.01085129E-01 
000103  1.95312500E-04  -6.66324511E-02 -4.42554726E-01  1.01272586E+00   2.31070372E-01 -6.03752636E-01 -9.92107570E-02 
000104  1.95312500E-04  -9.56675158E-02 -6.13879278E-02  1.90506451E+00   1.10649712E-01  1.75430250E-01 -4.12117734E-01 
000105  1.95312500E-04   1.38011513E-01  4.23568946E-01 -8.59433507E-02   3.57541546E-02  4.17837607E-01  7.10455615E-01 
000106  1.95312500E-04  -2.19743797E-01 -4.75146027E-01 -2.54098587E-01   5.19908573E-01  3.91842892E-01 -7.06658686E-01 
000107  1.95312500E-04   8.66940791E-01 -1.78144358E+00  5.87566896E-01   2.22765660E-01 -4.52376014E-01  2.01092793E-02 
000108  1.95312500E-04  -2.48422510E-01 -3.05050202E-01  2.95993023E-01  -4.81708044E-01  1.00792434E+00 -2.93624880E-01 
000109  1.95312500E-04   1.11919989E-01  3.66195275E-01 -8.41954789E-01  -3.30803036E-01  5.67287454E-01  5.64092269E-01 
000110  1.95312500E-04  -3.33408237E-01 -7.79675773E-01  2.13248676E-01  -1.06205698E-01 -3.15555265E-01 -1.52596023E-01 
000111  1.95312500E-04  -4.60937473E-01 -2.44324585E-01 -1.91560535E-01   6.38947561E-01 -9.15769271E-01  9.70126591E-03 
000112  1.95312500E-04   1.23745020E+00  6.57335041E-01  5.48927752E-01   6.29107445E-01 -2.53639335E-02  1.03023281E-01 
000113  1.95312500E-04  -1.49883746E+00  2.51533331E-01 -1.77470723E+00  -3.13700398E-01  3.93830050E-01 -6.70939242E-03 
000114  1.95312500E-04  -7.01748048E-01 -3.84411468E-01  3.36593744E-01  -4.44113500E-01 -6.92938726E-01 -7.17010701E-01 
000115  1.95312500E-04   1.67394026E+00  5.86320613E-01  2.68385987E+00  -2.68763150E-02 -3.93218076E-02 -1.52259827E-01 
000116  1.95312500E-04   4.87246204E+00 -1.64588856E-01  9.81483244E-01   8.14097459E-02  1.45530072E-01  4.18985805E-01 
000117  1.95312500E-04  -2.08798587E-01  5.11315867E-01 -1.18234411E+00   3.03021689E-01 -2.46896935E-01 -1.14989071E-01 
000118  1.95312500E-04   1.66506632E-01 -9.86127133E-01 -1.96604730E-01   7.73041922E-01 -4.00192807E-01 -1.12889555E-01 
000119  1.95312500E-04   3.28752660E-01 -6.63312904E-02  1.60483131E-02   4.65571908E-01  6.35307221E-01 -4.91289384E-01 
000120  1.95312500E-04  -5.25973218E-02 -1.99258949E-01 -2.60870936E-01  -5.78037832E-01  2.90927275E-02 -4.21127320E-01 
000121  1.95312500E-04  -7.89500248E-01  5.36763952E+00 -5.68812527E-01   7.10875614E-02  3.13336210E-01 -7.74379970E-02 
000122  1.95312500E-04  -3.54846916E-01  4.28089264E-01  9.62227422E-02  -6.48753002E-01  8.01065445E-01 -1.64896372E-01 
000123  1.95312500E-04   1.65548377E+00 -1.80948253E-01 -3.02987716E-01  -1.86987126E-01 -1.20221658E-02  3.11156019E-01 
000124  1.95312500E-04   3.22931566E-01  5.81477507E-01  6.84886425E-01   5.32786834E-01 -9.75333805E-02  3.03502210E-01 
000125  1.95312500E-04   7.17012196E-01  2.68629753E-01  1.81183094E-01  -4.80221381E-01 -3.03616039E-01  6.65412346E-01 
000126  1.95312500E-04   4.04453996E-01  1.32718006E-01  2.32163384E-01   2.56760341E-01  3.36599389E-01 -1.32799911E-01 
000127  1.95312500E-04  -1.50512490E-01  1.38113951E-02 -4.71594306E-01  -9.14642184E-01  1.69601621E-01 -8.35012102E-01 
000128  1.95312500E-04  -2.62661082E-01  2.65631598E-01  8.50089875E-01   2.19446752E-01  6.89755677E-01 -1.94625064E-01 
000129  1.95312500E-04   7.25726273E-01  2.01472709E-01  8.15011924E-01   2.68926421E-01  4.95139304E-01 -3.94022790E-01 
000130  1.95312500E-04   1.17725252E+00 -7.15965416E-01 -1.86502558E-01   3.31158670E-01 -4.15149211E-01 -3.60705370E-01 
000131  1.95312500E-04  -3.20542280E-01 -1.24989109E-02  6.99369682E-02  -4.54711972E-01  6.04441821E-01 -2.13073671E-01 
000132  1.95312500E-04  -4.33052615E-02 -2.80513079E-01  8.39618705E-01   1.64118831E-01 -1.08398665E-01  2.71991317E-01 
000133  1.95312500E-04  -8.63056738E-01  5.04832997E-01  2.59361119E-01  -5.56608329E-01 -3.91563254E-01  5.51677032E-01 
000134  1.95312500E-04  -1.04869790E+00 -5.95828174E-01 -7.78706106E-02   3.52399288E-01 -2.86783848E-01  1.29606105E-01 
000135  1.95312500E-04   6.33242322E-01  2.15308076E-01  8.66603250E-01  -1.62612588E-01 -4.11005008E-01 -4.86449253E-01 
000136  1.95312500E-04   6.41724117E+00 -2.86320427E+00 -2.91160094E+00  -9.32978711E-02  1.37836478E-01 -1.92988130E-01 
000137  1.95312500E-04  -4.07399411E-01 -5.17520840E-01  2.12512920E-01  -2.64770829E-03  1.47155912E-01 -4.11277241E-01 
000138  1.95312500E-04  -2.00017880E-01  6.51627964E-01  5.43519562E-01   7.58884440E-02 -2.20984290E-01  3.89051381E-02 
000139  1.95312500E-04   1.14624541E+00 -1.25222417E+00  3.30453248E-01   2.88912411E-01  5.15090887E-01  2.92310963E-02 
000140  1.95312500E-04  -1.47191344E-01 -5.85645682E-02 -3.77527274E-01   2.64188249E-01 -8.73052869E-01 -3.25460137E-01 
000141  1.95312500E-04   3.28062060E-01  4.47644957E+00 -1.83001064E+00   2.66216108E-01  9.94679816E-02 -7.75367350E-03 
000142  1.95312500E-04  -1.33363467E-01  1.42532025E+00  1.00573206E+00   3.54123401E-01  4.82042681E-02  1.26077344E-01 
000143  1.95312500E-04  -3.61081024E-01  2.97216785E-01 -3.54956127E-02   1.70464526E-01 -2.15080976E-01  7.20850230E-01 
000144  1.95312500E-04  -2.24350142E+00 -4.08780802E-01  5.16475853E-01  -7.24854529E-02 -1.48283191E-01  1.92314443E-01 
000145  1.95312500E-04  -2.16261733E-01  9.14352361E-01 -9.17653459E-01  -5.74880887E-01  4.98527006E-01  9.29736722E-02 
000146  1.95312500E-04   3.27659882E-02 -1.22675701E-01 -1.92713767E-01  -1.46784310E-01 -3.98765573E-01  1.74303422E-01 
000147  1.95312500E-04  -2.01073160E-01  6.89022784E-02  2.23004532E-01  -1.25350119E-01 -5.07707377E-01 -8.27848385E-02 
000148  1.95312500E-04  -1.02921101E-01  2.81668806E-01  1.62165914E-01   1.51485218E-01  4.39310033E-01 -6.33290973E-01 
000149  1.95312500E-04   5.09509740E-01  8.90356018E-01 -2.43066110E-01  -1.47763945E-01  6.51613748E-02  1.19341097E-01 
000150  1.95312500E-04   4.56285362E-01 -1.66251353E-01 -6.37076598E-02   1.85928306E-01  6.27905829E-01  7.10745470E-01 
000151  1.95312500E-04  -4.86578627E-02  5.07830492E-01  4.85545598E-02  -8.59846332E-01 -2.73244014E-01 -1.43960736E-01 
000152  1.95312500E-04  -5.59425987E-01  3.69220377E-01 -2.32484761E-01   2.89809060E-01  1.79401550E-01  1.72163592E-01 
000153  1.95312500E-04   2.24520435E-01 -2.18180703E-01 -8.21599911E-01   1.86701995E-01  5.02600292E-01  8.65005273E-02 
000154  1.95312500E-04   3.12367961E-01 -2.46724974E-01  1.27983461E-01   1.08727248E+00 -8.15678253E-02  9.90181139E-01 
000155  1.95312500E-04  -7.88105946E-02  1.69633674E-02  3.95060158E-01   3.42215954E-01  6.82458929E-02  2.47533629E-01 
000156  1.95312500E-04   7.72895147E-01  3.31834913E-01  2.66691959E-01  -4.53884977E-01  8.43839816E-02 -1.22048605E-01 
000157  1.95312500E-04  -6.57735780E-01  6.74931006E-02 -5.62906217E-01  -1.66919768E-01 -5.79262008E-01  4.93023651E-01 
000158  1.95312500E-04   7.05825362E-01 -7.00975681E-01  1.16106660E-01  -4.18011721E-01  4.45442334E-01  5.63858792E-01 
000159  1.95312500E-04  -2.45383641E-01  3.55705221E-01 -2.78970848E-01   4.97907869E-02  7.16735269E-01  3.80831088E-01 
000160  1.95312500E-04   2.82200066E-01 -6.69258450E-02  3.28588095E-01  -1.01431145E-01  2.47467072E-01 -1.02618738E+00 
000161  1.95312500E-04  -1.64634810E-01  3.13162352E-02  5.19391071E-01  -2.83975310E-01  1.28208935E-01 -2.37395589E-01 
000162  1.95312500E-04   1.64970660E+00  7.51173934E-01 -5.04151530E-01   2.64122274E-01  1.75761885E-01  1.69257133E-01 
000163  1.95312500E-04  -2.09638872E-01 -3.72897088E-01 -3.07547362E-02   2.55592302E-01 -5.13362944E-02  7.92267707E-01 
000164  1.95312500E-04   4.82234342E-01 -1.98206030E-01 -2.15427886E-01   3.92316266E-01 -5.48173768E-01  1.71601201E-01 
000165  1.95312500E-04  -5.07812202E-02 -7.28194970E-01  1.91867501E-01  -1.07632441E+00 -4.41392730E-01  8.34042547E-02 
000166  1.95312500E-04   3.20448200E-01 -1.25523461E-01  4.34117672E-01  -2.52483000E-01  4.12302605E-01  3.91433420E-01 
000167  1.95312500E-04  -2.55168924E-01 -6.16265695E-01 -1.51783196E+00   2.10814676E-01  1.36841257E-01  1.15567865E-01 
000168  1.95312500E-04   6.12500214E-03 -3.08251705E-01 -7.95499419E-02  -3.08895261E-01 -1.66502807E-01 -6.54474262E-01 
000169  1.95312500E-04   9.05901187E-02  1.20961804E-01  6.81520158E-01   3.40524466E-01 -7.71860484E-02 -8.05239652E-01 
000170  1.95312500E-04   5.72623288E-01  4.75832311E-02 -2.88550387E-01  -2.64543316E-01  4.40840864E-01 -1.14154662E-02 
000171  1.95312500E-04   6.03876816E-01 -4.57246804E-01 -6.27007899E-02   6.75600126E-01 -3.09704414E-01 -2.06064378E-01 
000172  1.95312500E-04   1.92103496E-01  3.71878350E-01 -3.35385968E-01   1.37864449E-01  1.82475392E-01 -3.29897984E-01 
000173  1.95312500E-04  -6.76155231E-01  8.69306875E-01  9.61530753E-02  -1.14093769E-02 -2.67744275E-01 -5.36512716E-01 
000174  1.95312500E-04  -4.47198152E-01 -1.26219481E-01  2.73848525E-01  -4.27560176E-01 -6.99827971E-01 -2.83201843E-01 
000175  1.95312500E-04   7.53798197E-01  7.42232353E-02 -4.65147730E-01  -6.00896580E-02  4.89089025E-01 -1.54433405E-01 
000176  1.95312500E-04   3.15974302E-01 -8.70863286E-01 -1.25496077E-01  -4.19331625E-01  5.22079326E-01 -2.35484076E-01 
000177  1.95312500E-04   2.15060139E-01  1.53312417E-01  1.87374163E+00   2.87118950E-01  1.15364452E-02  5.41778977E-01 
000178  1.95312500E-04  -3.52901162E-01  6.64452753E-01  1.23670447E+00   1.29005451E-01 -4.40398741E-01  4.27887672E-01 
000179  1.95312500E-04  -1.21682708E-02 -6.35220823E-01  3.30447036E-02  -1.87755980E-01 -3.64524157E-01  5.32718737E-01 
000180  1.95312500E-04   7.92186221E-01 -2.52222858E-01 -8.85088303E-02   4.13544585E-01 -5.43238303E-01 -6.52379996E-02 
000181  1.95312500E-04  -4.04915321E-01  1.84292097E-01 -2.48877306E-02  -1.23426885E-01  1.90669591E-01 -8.85195031E-01 
000182  1.95312500E-04   2.28242817E+00 -4.06716280E-01  9.74103580E-01  -1.07112136E-01  1.69703733E-01  4.75485829E-01 
000183  1.95312500E-04  -2.37941390E-01  1.99427868E-01 -5.72271246E-02   4.39428953E-01  2.78650331E-01 -2.83717876E-02 
000184  1.95312500E-04   3.85356361E-02 -1.11824745E+00 -1.69257049E-01  -3.19710145E-01  1.26502693E-01 -1.63306437E-02 
000185  1.95312500E-04  -1.91068097E+00 -1.16275078E+00 -3.83176814E-01   3.81139387E-02  1.06336461E-01 -1.73561148E-01 
000186  1.95312500E-04  -9.56873045E-01  2.28714865E+00  2.61249420E-01  -3.79320901E-01 -8.77108581E-02  4.69313651E-02 
000187  1.95312500E-04   9.74787305E-01  7.65400715E-01  8.36470395E-01  -3.79191426E-01 -1.06127298E-01 -1.55965652E-01 
000188  1.95312500E-04   4.11635807E-01 -3.38726681E-01 -9.12823911E-01  -2.55531167E-01  2.54308528E-01 -1.05305271E-01 
000189  1.95312500E-04  -2.17860550E-01  1.66936185E-01  4.32860942E-01  -8.30638313E-01  3.16317484E-01 -2.30545616E-01 
000190  1.95312500E-04  -7.19494751E-01 -2.87589961E-02 -3.12383883E-01   7.17931541E-02  6.81650450E-02  1.49549914E-01 
000191  1.95312500E-04   3.88673088E-01 -1.35212573E-01 -3.42907041E-01  -1.13120019E-01  4.84316800E-01 -1.58265143E-01 
000192  1.95312500E-04   6.05511134E-01  4.69944482E-01  5.25452265E-01   2.66927915E-01  7.90308177E-01  3.97803603E-01 
000193  1.95312500E-04   7.88401354E-02 -7.05810523E-02  2.90659344E-01  -9.52105687E-02 -6.09503575E-01  9.18402340E-01 
000194  1.95312500E-04  -1.46471867E+00 -1.61138615E+00  1.00924397E+00  -4.19452345E-01 -2.92277480E-01 -1.03537866E-01 
000195  1.95312500E-04  -2.91841762E-01 -1.67966508E-01 -3.39083156E-01   2.87183204E-01 -4.24200419E-01 -2.12222082E-01 
000196  1.95312500E-04  -1.69582839E+00  8.40424549E-01  3.12959635E+00  -5.04378218E-02  1.70869658E-01  1.27793466E-01 
000197  1.95312500E-04  -1.23572787E+00 -2.70224419E-01  3.16867256E-01  -4.73987850E-01 -6.46599360E-01  5.42183962E-01 
000198  1.95312500E-04   3.57853371E-01  4.94306518E-01  6.25118150E-01  -2.69359870E-01 -1.44645761E-01  1.37002680E-01 
